[INFO],SENDER,2020-12-23 16:40:45,"Received connection from RECEIVER (127.0.0.1, 5585)"
[INFO],SENDER,2020-12-23 16:43:12,"Received connection from RECEIVER (127.0.0.1, 5585)"
[INFO],SENDER,2020-12-23 16:44:16,"Received connection from RECEIVER (127.0.0.1, 5585)"
[INFO],SENDER,2020-12-23 16:52:07,"Received connection from RECEIVER (127.0.0.1, 5585)"
[INFO],SENDER,2020-12-23 16:52:08,Received connection from RECEIVER (127.0.0.1 5585) at (127.0.0.1 5586)
[INFO],SENDER,2020-12-23 16:52:08,RSA key received by SENDER from (127.0.0.1 5585)
[INFO],SENDER,2020-12-23 16:52:09,RSA key sent by SENDER to (127.0.0.1 5585)
[INFO],SENDER,2020-12-23 16:52:09,IV received by SENDER from (127.0.0.1 5585)
[INFO],SENDER,2020-12-23 16:52:09,AES KEY sent by SENDER to (127.0.0.1 5585)
[INFO],SENDER,2020-12-23 16:52:10,"Received parameters from RECEIVER (127.0.0.1, 5585)"
[INFO],SENDER,2020-12-23 16:52:10,Parameters corrected sent back to RECEIVER (127.0.0.1 5585)
[INFO],SENDER,2020-12-23 16:52:12,"Received OT data from RECEIVER (127.0.0.1, 5585)"
[INFO],SENDER,2020-12-23 16:52:12,"Received OT data from RECEIVER (127.0.0.1, 5585)"
[INFO],SENDER,2020-12-23 16:52:12,"Received OT data from RECEIVER (127.0.0.1, 5585)"
[INFO],SENDER,2020-12-23 16:52:12,"Received OT data from RECEIVER (127.0.0.1, 5585)"
[INFO],SENDER,2020-12-23 16:52:12,"Received OT data from RECEIVER (127.0.0.1, 5585)"
[INFO],SENDER,2020-12-23 16:52:12,"Received OT data from RECEIVER (127.0.0.1, 5585)"
[INFO],SENDER,2020-12-23 16:52:12,"Received OT data from RECEIVER (127.0.0.1, 5585)"
[INFO],SENDER,2020-12-23 16:52:12,"Received OT data from RECEIVER (127.0.0.1, 5585)"
[INFO],SENDER,2020-12-23 16:52:12,"Received OT data from RECEIVER (127.0.0.1, 5585)"
[INFO],SENDER,2020-12-23 16:52:12,"Received OT data from RECEIVER (127.0.0.1, 5585)"
[INFO],SENDER,2020-12-23 16:52:12,"Received OT data from RECEIVER (127.0.0.1, 5585)"
[INFO],SENDER,2020-12-23 16:52:12,"Received OT data from RECEIVER (127.0.0.1, 5585)"
[INFO],SENDER,2020-12-23 16:52:12,"Received OT data from RECEIVER (127.0.0.1, 5585)"
[INFO],SENDER,2020-12-23 16:52:12,"Received OT data from RECEIVER (127.0.0.1, 5585)"
[INFO],SENDER,2020-12-23 16:52:12,"Received OT data from RECEIVER (127.0.0.1, 5585)"
[INFO],SENDER,2020-12-23 16:52:12,"Received OT data from RECEIVER (127.0.0.1, 5585)"
[INFO],SENDER,2020-12-23 16:52:12,"Received OT data from RECEIVER (127.0.0.1, 5585)"
